BFS; true; 347.0; 58;  58; 5; 47; 
BFS; true; 298.0; 65;  65; 5; 48; 
BFS; true; 348.0; 60;  60; 5; 49; 
BFS; true; 287.0; 71;  71; 6; 0; 
BFS; true; 288.0; 88;  88; 6; 1; 
BFS; true; 192.0; 47;  47; 6; 2; 
BFS; true; 210.0; 84;  84; 6; 3; 
BFS; true; 193.0; 84;  84; 6; 4; 
BFS; true; 253.0; 74;  74; 6; 5; 
BFS; true; 219.0; 63;  63; 6; 7; 
BFS; true; 288.0; 76;  76; 6; 8; 
BFS; true; 296.0; 50;  50; 6; 9; 
BFS; true; 279.0; 40;  40; 6; 10; 
BFS; true; 262.0; 64;  64; 6; 11; 
BFS; true; 266.0; 56;  56; 6; 12; 
BFS; true; 294.0; 62;  62; 6; 13; 
BFS; true; 252.0; 61;  61; 6; 14; 
BFS; true; 277.0; 33;  33; 6; 15; 
BFS; true; 391.0; 72;  72; 6; 16; 
BFS; true; 284.0; 85;  85; 6; 17; 
BFS; true; 298.0; 67;  67; 6; 18; 
BFS; true; 260.0; 65;  65; 6; 19; 
BFS; true; 301.0; 73;  73; 6; 20; 
BFS; true; 253.0; 86;  86; 6; 21; 
BFS; true; 270.0; 71;  71; 6; 22; 
BFS; true; 241.0; 81;  81; 6; 23; 
BFS; true; 264.0; 71;  71; 6; 24; 
BFS; true; 259.0; 58;  58; 6; 25; 
BFS; true; 297.0; 67;  67; 6; 26; 
BFS; true; 258.0; 85;  85; 6; 27; 
BFS; true; 939.0; 67;  67; 6; 28; 
BFS; true; 436.0; 58;  58; 6; 29; 
BFS; true; 529.0; 74;  74; 6; 30; 
BFS; true; 669.0; 67;  67; 6; 31; 
BFS; true; 329.0; 21;  21; 6; 32; 
BFS; true; 277.0; 49;  49; 6; 33; 
BFS; true; 299.0; 48;  48; 6; 34; 
BFS; true; 265.0; 56;  56; 6; 35; 
BFS; true; 277.0; 92;  92; 6; 36; 
BFS; true; 278.0; 68;  68; 6; 37; 
BFS; true; 278.0; 92;  92; 6; 38; 
BFS; true; 276.0; 75;  75; 6; 39; 
BFS; true; 357.0; 68;  68; 6; 40; 
BFS; true; 282.0; 51;  51; 6; 41; 
BFS; true; 253.0; 88;  88; 6; 42; 
BFS; true; 2079.0; 55;  55; 6; 43; 
BFS; true; 723.0; 66;  66; 6; 44; 
BFS; true; 664.0; 72;  72; 6; 45; 
BFS; true; 716.0; 101;  101; 6; 46; 
BFS; true; 733.0; 77;  77; 6; 47; 
BFS; true; 734.0; 93;  93; 6; 48; 
BFS; true; 746.0; 80;  80; 6; 49; 
BFS; true; 1284.0; 55;  55; 7; 0; 
BFS; true; 2061.0; 57;  57; 7; 1; 
BFS; true; 2009.0; 29;  29; 7; 2; 
BFS; true; 1771.0; 51;  51; 7; 3; 
BFS; true; 1194.0; 55;  55; 7; 4; 
BFS; true; 1353.0; 43;  43; 7; 5; 
BFS; true; 1204.0; 63;  63; 7; 6; 
BFS; true; 1178.0; 51;  51; 7; 8; 
BFS; true; 1136.0; 34;  34; 7; 9; 
BFS; true; 1137.0; 23;  23; 7; 10; 
BFS; true; 957.0; 15;  15; 7; 11; 
BFS; true; 1219.0; 7;  7; 7; 12; 
BFS; true; 1260.0; 30;  30; 7; 13; 
BFS; true; 1477.0; 45;  45; 7; 14; 
BFS; true; 867.0; 43;  43; 7; 15; 
BFS; true; 505.0; 24;  24; 7; 16; 
BFS; true; 1425.0; 48;  48; 7; 17; 
BFS; true; 772.0; 29;  29; 7; 18; 
BFS; true; 1102.0; 32;  32; 7; 19; 
BFS; true; 650.0; 42;  42; 7; 20; 
BFS; true; 572.0; 46;  46; 7; 21; 
BFS; true; 521.0; 33;  33; 7; 22; 
BFS; true; 444.0; 41;  41; 7; 23; 
BFS; true; 464.0; 50;  50; 7; 24; 
BFS; true; 465.0; 25;  25; 7; 25; 
BFS; true; 518.0; 4;  4; 7; 26; 
BFS; true; 476.0; 50;  50; 7; 27; 
BFS; true; 544.0; 36;  36; 7; 28; 
BFS; true; 441.0; 64;  64; 7; 29; 
BFS; true; 434.0; 43;  43; 7; 30; 
BFS; true; 392.0; 35;  35; 7; 31; 
BFS; true; 424.0; 84;  84; 7; 32; 
BFS; true; 532.0; 14;  14; 7; 33; 
BFS; true; 348.0; 15;  15; 7; 34; 
BFS; true; 442.0; 36;  36; 7; 35; 
BFS; true; 425.0; 59;  59; 7; 36; 
BFS; true; 449.0; 37;  37; 7; 37; 
BFS; true; 412.0; 46;  46; 7; 38; 
BFS; true; 384.0; 46;  46; 7; 39; 
BFS; true; 398.0; 70;  70; 7; 40; 
BFS; true; 372.0; 12;  12; 7; 41; 
BFS; true; 562.0; 56;  56; 7; 42; 
BFS; true; 464.0; 24;  24; 7; 43; 
BFS; true; 515.0; 49;  49; 7; 44; 
BFS; true; 470.0; 39;  39; 7; 45; 
BFS; true; 495.0; 61;  61; 7; 46; 
BFS; true; 488.0; 45;  45; 7; 47; 
BFS; true; 962.0; 64;  64; 7; 48; 
BFS; true; 616.0; 48;  48; 7; 49; 
BFS; true; 494.0; 47;  47; 8; 0; 
BFS; true; 608.0; 56;  56; 8; 1; 
BFS; true; 573.0; 57;  57; 8; 2; 
BFS; true; 370.0; 62;  62; 8; 3; 
BFS; true; 2034.0; 52;  52; 8; 4; 
BFS; true; 339.0; 68;  68; 8; 5; 
BFS; true; 334.0; 76;  76; 8; 6; 
BFS; true; 335.0; 51;  51; 8; 7; 
BFS; true; 337.0; 26;  26; 8; 9; 
BFS; true; 333.0; 37;  37; 8; 10; 
BFS; true; 386.0; 36;  36; 8; 11; 
BFS; true; 375.0; 44;  44; 8; 12; 
BFS; true; 350.0; 38;  38; 8; 13; 
BFS; true; 327.0; 37;  37; 8; 14; 
BFS; true; 309.0; 43;  43; 8; 15; 
BFS; true; 331.0; 55;  55; 8; 16; 
BFS; true; 313.0; 17;  17; 8; 17; 
BFS; true; 332.0; 60;  60; 8; 18; 
BFS; true; 345.0; 29;  29; 8; 19; 
BFS; true; 411.0; 41;  41; 8; 20; 
BFS; true; 496.0; 40;  40; 8; 21; 
BFS; true; 443.0; 64;  64; 8; 22; 
BFS; true; 379.0; 10;  10; 8; 23; 
BFS; true; 376.0; 49;  49; 8; 24; 
BFS; true; 399.0; 36;  36; 8; 25; 
BFS; true; 377.0; 55;  55; 8; 26; 
BFS; true; 425.0; 63;  63; 8; 27; 
BFS; true; 353.0; 35;  35; 8; 28; 
BFS; true; 342.0; 25;  25; 8; 29; 
BFS; true; 385.0; 28;  28; 8; 30; 
BFS; true; 439.0; 36;  36; 8; 31; 
BFS; true; 364.0; 62;  62; 8; 32; 
BFS; true; 371.0; 46;  46; 8; 33; 
BFS; true; 359.0; 45;  45; 8; 34; 
BFS; true; 713.0; 35;  35; 8; 35; 
BFS; true; 764.0; 46;  46; 8; 36; 
BFS; true; 483.0; 36;  36; 8; 37; 
BFS; true; 714.0; 23;  23; 8; 38; 
BFS; true; 956.0; 45;  45; 8; 39; 
BFS; true; 424.0; 35;  35; 8; 40; 
BFS; true; 305.0; 47;  47; 8; 41; 
BFS; true; 353.0; 57;  57; 8; 42; 
BFS; true; 415.0; 49;  49; 8; 43; 
BFS; true; 400.0; 10;  10; 8; 44; 
BFS; true; 479.0; 40;  40; 8; 45; 
BFS; true; 418.0; 51;  51; 8; 46; 
BFS; true; 403.0; 21;  21; 8; 47; 
BFS; true; 475.0; 61;  61; 8; 48; 
BFS; true; 488.0; 56;  56; 8; 49; 
BFS; true; 416.0; 21;  21; 9; 0; 
BFS; true; 457.0; 39;  39; 9; 1; 
BFS; true; 373.0; 31;  31; 9; 2; 
BFS; true; 347.0; 51;  51; 9; 3; 
BFS; true; 345.0; 36;  36; 9; 4; 
BFS; true; 360.0; 54;  54; 9; 5; 
BFS; true; 402.0; 50;  50; 9; 6; 
BFS; true; 400.0; 34;  34; 9; 7; 
BFS; true; 400.0; 26;  26; 9; 8; 
BFS; true; 361.0; 11;  11; 9; 10; 
BFS; true; 349.0; 35;  35; 9; 11; 
BFS; true; 356.0; 27;  27; 9; 12; 
BFS; true; 381.0; 12;  12; 9; 13; 
BFS; true; 352.0; 11;  11; 9; 14; 
BFS; true; 379.0; 17;  17; 9; 15; 
BFS; true; 360.0; 38;  38; 9; 16; 
BFS; true; 380.0; 36;  36; 9; 17; 
BFS; true; 337.0; 38;  38; 9; 18; 
BFS; true; 333.0; 36;  36; 9; 19; 
BFS; true; 357.0; 24;  24; 9; 20; 
BFS; true; 298.0; 37;  37; 9; 21; 
BFS; true; 377.0; 42;  42; 9; 22; 
BFS; true; 271.0; 36;  36; 9; 23; 
BFS; true; 263.0; 32;  32; 9; 24; 
BFS; true; 813.0; 29;  29; 9; 25; 
BFS; true; 506.0; 38;  38; 9; 26; 
BFS; true; 478.0; 52;  52; 9; 27; 
BFS; true; 638.0; 18;  18; 9; 28; 
BFS; true; 757.0; 31;  31; 9; 29; 
BFS; true; 449.0; 25;  25; 9; 30; 
BFS; true; 383.0; 17;  17; 9; 31; 
BFS; true; 376.0; 68;  68; 9; 32; 
BFS; true; 1516.0; 20;  20; 9; 33; 
BFS; true; 406.0; 19;  19; 9; 34; 
BFS; true; 328.0; 27;  27; 9; 35; 
BFS; true; 251.0; 60;  60; 9; 36; 
BFS; true; 240.0; 19;  19; 9; 37; 
BFS; true; 264.0; 49;  49; 9; 38; 
BFS; true; 241.0; 28;  28; 9; 39; 
BFS; true; 258.0; 41;  41; 9; 40; 
BFS; true; 241.0; 22;  22; 9; 41; 
BFS; true; 248.0; 40;  40; 9; 42; 
BFS; true; 219.0; 39;  39; 9; 43; 
BFS; true; 262.0; 16;  16; 9; 44; 
BFS; true; 265.0; 23;  23; 9; 45; 
BFS; true; 242.0; 52;  52; 9; 46; 
BFS; true; 383.0; 27;  27; 9; 47; 
BFS; true; 333.0; 45;  45; 9; 48; 
BFS; true; 317.0; 30;  30; 9; 49; 
BFS; true; 251.0; 32;  32; 10; 0; 
BFS; true; 251.0; 50;  50; 10; 1; 
BFS; true; 261.0; 38;  38; 10; 2; 
BFS; true; 219.0; 44;  44; 10; 3; 
BFS; true; 231.0; 44;  44; 10; 4; 
BFS; true; 235.0; 51;  51; 10; 5; 
BFS; true; 242.0; 40;  40; 10; 6; 
BFS; true; 267.0; 23;  23; 10; 7; 
BFS; true; 399.0; 37;  37; 10; 8; 
BFS; true; 245.0; 11;  11; 10; 9; 
BFS; true; 239.0; 24;  24; 10; 11; 
BFS; true; 288.0; 16;  16; 10; 12; 
BFS; true; 225.0; 23;  23; 10; 13; 
BFS; true; 261.0; 22;  22; 10; 14; 
BFS; true; 231.0; 28;  28; 10; 15; 
BFS; true; 240.0; 32;  32; 10; 16; 
BFS; true; 218.0; 47;  47; 10; 17; 
BFS; true; 213.0; 27;  27; 10; 18; 
BFS; true; 261.0; 25;  25; 10; 19; 
BFS; true; 255.0; 35;  35; 10; 20; 
BFS; true; 221.0; 48;  48; 10; 21; 
BFS; true; 226.0; 31;  31; 10; 22; 
BFS; true; 261.0; 41;  41; 10; 23; 
BFS; true; 309.0; 43;  43; 10; 24; 
BFS; true; 644.0; 18;  18; 10; 25; 
BFS; true; 649.0; 27;  27; 10; 26; 
BFS; true; 445.0; 45;  45; 10; 27; 
BFS; true; 447.0; 29;  29; 10; 28; 
BFS; true; 444.0; 42;  42; 10; 29; 
BFS; true; 517.0; 36;  36; 10; 30; 
BFS; true; 304.0; 28;  28; 10; 31; 
BFS; true; 264.0; 61;  61; 10; 32; 
BFS; true; 264.0; 9;  9; 10; 33; 
BFS; true; 250.0; 8;  8; 10; 34; 
BFS; true; 270.0; 16;  16; 10; 35; 
BFS; true; 295.0; 52;  52; 10; 36; 
BFS; true; 290.0; 30;  30; 10; 37; 
BFS; true; 218.0; 54;  54; 10; 38; 
BFS; true; 201.0; 39;  39; 10; 39; 
BFS; true; 224.0; 52;  52; 10; 40; 
BFS; true; 197.0; 11;  11; 10; 41; 
BFS; true; 228.0; 51;  51; 10; 42; 
BFS; true; 214.0; 41;  41; 10; 43; 
BFS; true; 208.0; 27;  27; 10; 44; 
BFS; true; 215.0; 34;  34; 10; 45; 
BFS; true; 205.0; 63;  63; 10; 46; 
BFS; true; 212.0; 38;  38; 10; 47; 
BFS; true; 227.0; 53;  53; 10; 48; 
BFS; true; 209.0; 41;  41; 10; 49; 
BFS; true; 306.0; 56;  56; 11; 0; 
BFS; true; 301.0; 47;  47; 11; 1; 
BFS; true; 304.0; 30;  30; 11; 2; 
BFS; true; 289.0; 52;  52; 11; 3; 
BFS; true; 402.0; 56;  56; 11; 4; 
BFS; true; 487.0; 46;  46; 11; 5; 
BFS; true; 442.0; 64;  64; 11; 6; 
BFS; true; 367.0; 15;  15; 11; 7; 
BFS; true; 376.0; 36;  36; 11; 8; 
BFS; true; 1418.0; 35;  35; 11; 9; 
BFS; true; 371.0; 24;  24; 11; 10; 
BFS; true; 319.0; 8;  8; 11; 12; 
BFS; true; 319.0; 45;  45; 11; 13; 
BFS; true; 354.0; 46;  46; 11; 14; 
BFS; true; 442.0; 44;  44; 11; 15; 
BFS; true; 342.0; 39;  39; 11; 16; 
BFS; true; 362.0; 33;  33; 11; 17; 
BFS; true; 416.0; 35;  35; 11; 18; 
